id,map,round,seconds,att_side,vic_side,hp_dmg,arm_dmg,wp,wp_type,award
9775,de_dust2,1,159.4402,Terrorist,CounterTerrorist,12,6,Glock,Pistol,300
46294,de_dust2,1,159.466,CounterTerrorist,Terrorist,25,0,USP,Pistol,300
43936,de_cache,1,159.525,CounterTerrorist,Terrorist,100,0,USP,Pistol,300
5393,de_mirage,1,159.5287,Terrorist,CounterTerrorist,73,0,Glock,Pistol,300
1904,de_cache,1,159.5801,CounterTerrorist,Terrorist,17,8,USP,Pistol,300
1905,de_cache,1,159.6114,Terrorist,CounterTerrorist,52,0,Deagle,Pistol,300
49573,de_dust2,1,159.6698,CounterTerrorist,Terrorist,26,0,FiveSeven,Pistol,300
36995,de_cache,1,159.7541,Terrorist,CounterTerrorist,4,7,Glock,Pistol,300
1906,de_cache,1,159.7676,Terrorist,CounterTerrorist,27,0,Glock,Pistol,300
27951,de_dust2,1,159.7773,CounterTerrorist,Terrorist,9,0,USP,Pistol,300
46295,de_dust2,1,159.8412,CounterTerrorist,Terrorist,75,0,USP,Pistol,300
8492,de_cbble,1,159.8871,Terrorist,CounterTerrorist,42,0,USP,Pistol,300
16004,de_mirage,1,159.9043,Terrorist,CounterTerrorist,100,0,P250,Pistol,300
49574,de_dust2,1,159.9198,CounterTerrorist,Terrorist,21,0,FiveSeven,Pistol,300
1907,de_cache,1,159.9239,Terrorist,CounterTerrorist,21,0,Glock,Pistol,300
20472,de_mirage,1,159.947,Terrorist,CounterTerrorist,12,7,Glock,Pistol,300
24881,de_inferno,1,159.9596,Terrorist,CounterTerrorist,12,7,Glock,Pistol,300
44815,de_mirage,1,159.986,CounterTerrorist,Terrorist,100,0,USP,Pistol,300
12194,de_dust2,1,160.0147,CounterTerrorist,Terrorist,33,0,USP,Pistol,300
48741,de_austria,1,160.056,CounterTerrorist,Terrorist,27,0,USP,Pistol,300
9776,de_dust2,1,160.066,Terrorist,CounterTerrorist,12,6,Glock,Pistol,300
20473,de_mirage,1,160.1033,Terrorist,CounterTerrorist,12,7,Glock,Pistol,300
16005,de_mirage,1,160.1858,CounterTerrorist,Terrorist,26,0,P250,Pistol,300
1333,de_inferno,2,160.2397,Terrorist,CounterTerrorist,26,3,P250,Pistol,300
42343,de_mirage,1,160.2472,Terrorist,CounterTerrorist,26,0,Glock,Pistol,300
8493,de_cbble,1,160.3246,CounterTerrorist,Terrorist,33,0,USP,Pistol,300
22086,de_dust2,1,160.369,CounterTerrorist,Terrorist,15,7,USP,Pistol,300
5394,de_mirage,1,160.3726,CounterTerrorist,Terrorist,33,0,USP,Pistol,300
12855,cs_agency,1,160.39,Terrorist,CounterTerrorist,10,5,Glock,Pistol,300
48742,de_austria,1,160.4313,CounterTerrorist,Terrorist,33,0,USP,Pistol,300
22087,de_dust2,1,160.4316,CounterTerrorist,Terrorist,70,0,USP,Pistol,300
8494,de_cbble,1,160.4809,CounterTerrorist,Terrorist,33,0,USP,Pistol,300
1334,de_inferno,2,160.4898,CounterTerrorist,Terrorist,26,0,MP9,SMG,600
9777,de_dust2,1,160.504,CounterTerrorist,Terrorist,15,7,USP,Pistol,300
19746,de_overpass,1,160.5196,Terrorist,CounterTerrorist,7,6,Glock,Pistol,300
12856,cs_agency,1,160.5464,CounterTerrorist,Terrorist,100,0,USP,Pistol,300
48743,de_austria,1,160.5564,Terrorist,CounterTerrorist,21,0,Tec9,Pistol,300
12195,de_dust2,1,160.5772,CounterTerrorist,Terrorist,31,0,USP,Pistol,300
48744,de_austria,1,160.6189,CounterTerrorist,Terrorist,67,0,USP,Pistol,300
8495,de_cbble,1,160.6371,CounterTerrorist,Terrorist,33,0,USP,Pistol,300
22683,de_cache,1,160.6634,Terrorist,CounterTerrorist,100,0,USP,Pistol,300
1335,de_inferno,2,160.6774,CounterTerrorist,Terrorist,74,0,MP9,SMG,600
21415,de_mirage,1,160.7046,Terrorist,CounterTerrorist,11,6,Glock,Pistol,300
37856,de_train,1,160.7853,CounterTerrorist,Terrorist,24,3,P250,Pistol,300
42344,de_mirage,1,160.8724,CounterTerrorist,Terrorist,16,8,USP,Pistol,300
8496,de_cbble,1,160.8872,CounterTerrorist,Terrorist,1,0,USP,Pistol,300
27952,de_dust2,1,160.9025,Terrorist,CounterTerrorist,24,0,Glock,Pistol,300
48745,de_austria,1,160.9316,Terrorist,CounterTerrorist,30,1,Tec9,Pistol,300
21416,de_mirage,1,160.9547,CounterTerrorist,Terrorist,19,9,USP,Pistol,300
9778,de_dust2,1,160.9733,CounterTerrorist,Terrorist,19,9,USP,Pistol,300
21417,de_mirage,1,161.0172,Terrorist,CounterTerrorist,14,8,Glock,Pistol,300
42345,de_mirage,1,161.0287,Terrorist,CounterTerrorist,6,0,USP,Pistol,300
22088,de_dust2,1,161.0573,Terrorist,CounterTerrorist,17,0,Glock,Pistol,300
21418,de_mirage,1,161.1422,CounterTerrorist,Terrorist,19,9,USP,Pistol,300
36161,de_cache,1,161.1434,CounterTerrorist,Terrorist,100,0,USP,Pistol,300
24882,de_inferno,1,161.2097,CounterTerrorist,Terrorist,55,4,Knife,Equipment,1500
21419,de_mirage,1,161.3611,CounterTerrorist,Terrorist,15,7,USP,Pistol,300
22089,de_dust2,1,161.3701,Terrorist,CounterTerrorist,56,0,Glock,Pistol,300
39268,de_mirage,1,161.3999,Terrorist,CounterTerrorist,2,0,USP,Pistol,300
9779,de_dust2,1,161.4426,CounterTerrorist,Terrorist,15,7,USP,Pistol,300
9780,de_dust2,1,161.5365,Terrorist,CounterTerrorist,29,0,Glock,Pistol,300
14487,de_cbble,1,161.5486,CounterTerrorist,Terrorist,30,0,USP,Pistol,300
21420,de_mirage,1,161.5486,CounterTerrorist,Terrorist,15,7,USP,Pistol,300
30512,de_mirage,1,161.5834,CounterTerrorist,Terrorist,55,18,HE,Grenade,300
21421,de_mirage,1,161.6111,Terrorist,CounterTerrorist,7,4,Glock,Pistol,300
49575,de_dust2,1,161.6387,CounterTerrorist,Terrorist,32,0,FiveSeven,Pistol,300
9291,de_mirage,1,161.6394,Terrorist,CounterTerrorist,16,7,USP,Pistol,300
15398,de_mirage,1,161.6515,CounterTerrorist,Terrorist,32,1,FiveSeven,Pistol,300
14488,de_cbble,1,161.7361,CounterTerrorist,Terrorist,30,0,USP,Pistol,300
21422,de_mirage,1,161.7362,CounterTerrorist,Terrorist,10,5,USP,Pistol,300
25597,de_overpass,1,161.7456,CounterTerrorist,Terrorist,82,0,USP,Pistol,300
3526,de_cache,1,161.7558,Terrorist,CounterTerrorist,12,7,Glock,Pistol,300
9781,de_dust2,1,161.7868,Terrorist,CounterTerrorist,24,0,Glock,Pistol,300
1336,de_inferno,2,161.8652,CounterTerrorist,Terrorist,20,0,MP9,SMG,600
48746,de_austria,1,161.8698,Terrorist,CounterTerrorist,14,0,Tec9,Pistol,300
1337,de_inferno,2,161.9278,CounterTerrorist,Terrorist,25,0,MP9,SMG,600
21423,de_mirage,1,161.955,CounterTerrorist,Terrorist,15,7,USP,Pistol,300
27953,de_dust2,1,161.9652,Terrorist,CounterTerrorist,76,0,Glock,Pistol,300
1338,de_inferno,2,161.9903,CounterTerrorist,Terrorist,20,0,MP9,SMG,600
23480,de_cbble,1,162.0229,Terrorist,CounterTerrorist,18,0,FiveSeven,Pistol,300
36996,de_cache,1,162.0363,CounterTerrorist,Terrorist,15,7,P2000,Pistol,300
37857,de_train,1,162.0363,Terrorist,CounterTerrorist,15,0,Glock,Pistol,300
12196,de_dust2,1,162.0461,CounterTerrorist,Terrorist,36,0,USP,Pistol,300
3527,de_cache,1,162.0997,Terrorist,CounterTerrorist,8,4,Glock,Pistol,300
33889,de_dust2,1,162.1125,CounterTerrorist,Terrorist,100,0,P2000,Pistol,300
9782,de_dust2,1,162.1309,CounterTerrorist,Terrorist,19,9,USP,Pistol,300
21424,de_mirage,1,162.1425,CounterTerrorist,Terrorist,7,9,USP,Pistol,300
30513,de_mirage,1,162.1462,Terrorist,CounterTerrorist,10,5,Glock,Pistol,300
1339,de_inferno,2,162.1466,CounterTerrorist,Terrorist,25,0,MP9,SMG,600
24883,de_inferno,1,162.2411,Terrorist,CounterTerrorist,88,0,Glock,Pistol,300
3528,de_cache,1,162.256,Terrorist,CounterTerrorist,14,8,Glock,Pistol,300
44816,de_mirage,1,162.3612,CounterTerrorist,Terrorist,14,6,USP,Pistol,300
13744,de_cache,1,162.3872,Terrorist,CounterTerrorist,16,7,USP,Pistol,300
49576,de_dust2,1,162.3888,Terrorist,CounterTerrorist,28,0,P250,Pistol,300
5395,de_mirage,1,162.4042,Terrorist,CounterTerrorist,10,6,Glock,Pistol,300
6530,de_inferno,1,162.4084,CounterTerrorist,Terrorist,83,0,USP,Pistol,300
1908,de_cache,1,162.4554,Terrorist,Terrorist,8,0,DualBarettas,Pistol,300
3529,de_cache,1,162.5374,CounterTerrorist,Terrorist,19,9,USP,Pistol,300
13745,de_cache,1,162.5435,CounterTerrorist,Terrorist,16,7,USP,Pistol,300
5396,de_mirage,1,162.623,Terrorist,CounterTerrorist,9,6,Glock,Pistol,300
15399,de_mirage,1,162.7142,Terrorist,CounterTerrorist,39,0,Glock,Pistol,300
3530,de_cache,1,162.7249,CounterTerrorist,Terrorist,15,7,USP,Pistol,300
44817,de_mirage,1,162.7675,Terrorist,CounterTerrorist,12,7,Glock,Pistol,300
23481,de_cbble,1,162.773,Terrorist,CounterTerrorist,29,0,FiveSeven,Pistol,300
1909,de_cache,1,162.7992,Terrorist,Terrorist,19,0,Deagle,Pistol,300
39884,de_overpass,1,162.8003,CounterTerrorist,Terrorist,13,0,USP,Pistol,300
15400,de_mirage,1,162.8079,CounterTerrorist,Terrorist,32,1,FiveSeven,Pistol,300
25598,de_overpass,1,162.8087,CounterTerrorist,Terrorist,86,0,USP,Pistol,300
41408,de_mirage,1,162.8425,Terrorist,CounterTerrorist,14,7,USP,Pistol,300
44818,de_mirage,1,162.955,Terrorist,CounterTerrorist,89,0,Glock,Pistol,300
15401,de_mirage,1,162.9955,CounterTerrorist,Terrorist,22,1,FiveSeven,Pistol,300
3531,de_cache,1,163.0063,Terrorist,CounterTerrorist,11,6,Glock,Pistol,300
3532,de_cache,1,163.0063,Terrorist,CounterTerrorist,86,0,Glock,Pistol,300
16006,de_mirage,1,163.0329,CounterTerrorist,Terrorist,78,0,USP,Pistol,300
44819,de_mirage,1,163.1113,Terrorist,CounterTerrorist,11,0,Glock,Pistol,300
41409,de_mirage,1,163.1238,Terrorist,CounterTerrorist,86,0,USP,Pistol,300
20474,de_mirage,1,163.3242,CounterTerrorist,Terrorist,11,0,USP,Pistol,300
39885,de_overpass,1,163.4881,CounterTerrorist,Terrorist,13,6,USP,Pistol,300
8497,de_cbble,1,163.5124,Terrorist,CounterTerrorist,32,0,USP,Pistol,300
12197,de_dust2,1,163.515,Terrorist,CounterTerrorist,11,6,Glock,Pistol,300
14489,de_cbble,1,163.6113,CounterTerrorist,Terrorist,12,0,USP,Pistol,300
43937,de_cache,1,163.621,CounterTerrorist,Terrorist,16,7,USP,Pistol,300
21425,de_mirage,1,163.643,CounterTerrorist,Terrorist,13,0,USP,Pistol,300
3533,de_cache,1,163.7566,CounterTerrorist,Terrorist,15,7,USP,Pistol,300
13746,de_cache,1,163.7626,Terrorist,CounterTerrorist,84,0,USP,Pistol,300
12857,cs_agency,1,163.8312,Terrorist,CounterTerrorist,12,7,Glock,Pistol,300
1340,de_inferno,2,163.8346,CounterTerrorist,Terrorist,23,0,UMP,SMG,600
9783,de_dust2,1,163.9456,CounterTerrorist,Terrorist,87,0,Glock,Pistol,300
43246,de_dust2,1,163.9818,CounterTerrorist,Terrorist,16,7,P2000,Pistol,300
39269,de_mirage,1,163.994,CounterTerrorist,Terrorist,14,6,USP,Pistol,300
1341,de_inferno,2,164.116,CounterTerrorist,Terrorist,23,0,UMP,SMG,600
12198,de_dust2,1,164.1713,Terrorist,CounterTerrorist,76,0,Glock,Pistol,300
17871,de_overpass,1,164.2322,CounterTerrorist,Terrorist,17,8,USP,Pistol,300
39270,de_mirage,1,164.2753,CounterTerrorist,Terrorist,17,8,USP,Pistol,300
3534,de_cache,1,164.2881,Terrorist,CounterTerrorist,68,0,Glock,Pistol,300
9784,de_dust2,1,164.2897,CounterTerrorist,Terrorist,13,0,Glock,Pistol,300
47917,de_cache,1,164.4493,Terrorist,CounterTerrorist,25,0,Glock,Pistol,300
12858,cs_agency,1,164.5194,Terrorist,CounterTerrorist,12,7,Glock,Pistol,300
3535,de_cache,1,164.5382,CounterTerrorist,Terrorist,24,0,USP,Pistol,300
47918,de_cache,1,164.5431,CounterTerrorist,Terrorist,32,0,USP,Pistol,300
26558,de_mirage,1,164.5493,Terrorist,CounterTerrorist,18,0,Glock,Pistol,300
39886,de_overpass,1,164.5512,Terrorist,CounterTerrorist,15,7,P2000,Pistol,300
30969,de_dust2,1,164.6202,CounterTerrorist,Terrorist,27,0,USP,Pistol,300
43938,de_cache,1,164.6528,Terrorist,CounterTerrorist,98,0,Glock,Pistol,300
8498,de_cbble,1,164.6687,CounterTerrorist,Terrorist,27,0,USP,Pistol,300
3536,de_cache,1,164.6945,CounterTerrorist,Terrorist,24,0,USP,Pistol,300
47919,de_cache,1,164.6994,CounterTerrorist,Terrorist,38,0,USP,Pistol,300
12199,de_dust2,1,164.7651,CounterTerrorist,Terrorist,21,10,USP,Pistol,300
18869,de_cache,1,164.7831,CounterTerrorist,Terrorist,26,0,P2000,Pistol,300
9785,de_dust2,1,164.7903,CounterTerrorist,Terrorist,16,0,USP,Pistol,300
29735,de_inferno,1,164.8411,Terrorist,CounterTerrorist,100,0,DualBarettas,Pistol,300
3537,de_cache,1,164.8821,CounterTerrorist,Terrorist,23,0,USP,Pistol,300
47920,de_cache,1,164.9182,Terrorist,CounterTerrorist,75,0,Glock,Pistol,300
12200,de_dust2,1,164.9526,CounterTerrorist,Terrorist,25,0,USP,Pistol,300
15402,de_mirage,1,164.9645,CounterTerrorist,Terrorist,100,0,FiveSeven,Pistol,300
4281,de_mirage,1,165.0845,CounterTerrorist,Terrorist,84,0,USP,Pistol,300
49577,de_dust2,1,165.1078,CounterTerrorist,Terrorist,19,0,FiveSeven,Pistol,300
36997,de_cache,1,165.1626,CounterTerrorist,Terrorist,15,7,P2000,Pistol,300
12859,cs_agency,1,165.1764,Terrorist,CounterTerrorist,12,7,Glock,Pistol,300
12201,de_dust2,1,165.2339,CounterTerrorist,Terrorist,21,10,USP,Pistol,300
37858,de_train,1,165.3202,Terrorist,CounterTerrorist,25,0,Glock,Pistol,300
19747,de_overpass,1,165.3345,CounterTerrorist,Terrorist,14,7,USP,Pistol,300
12860,cs_agency,1,165.3641,Terrorist,CounterTerrorist,64,0,Glock,Pistol,300
30970,de_dust2,1,165.3703,CounterTerrorist,Terrorist,16,0,USP,Pistol,300
3538,de_cache,1,165.4136,CounterTerrorist,Terrorist,16,7,USP,Pistol,300
49578,de_dust2,1,165.4203,CounterTerrorist,Terrorist,15,0,FiveSeven,Pistol,300
18870,de_cache,1,165.4708,Terrorist,CounterTerrorist,26,0,Glock,Pistol,300
36998,de_cache,1,165.4752,CounterTerrorist,Terrorist,26,0,P2000,Pistol,300
12861,cs_agency,1,165.5518,CounterTerrorist,Terrorist,14,7,USP,Pistol,300
18871,de_cache,1,165.5646,Terrorist,CounterTerrorist,26,0,Glock,Pistol,300
18872,de_cache,1,165.6272,Terrorist,CounterTerrorist,26,0,Glock,Pistol,300
12202,de_dust2,1,165.6402,Terrorist,CounterTerrorist,15,8,Glock,Pistol,300
1342,de_inferno,2,165.679,CounterTerrorist,Terrorist,81,21,UMP,SMG,600
1343,de_inferno,2,165.679,Terrorist,CounterTerrorist,50,1,Deagle,Pistol,300
1910,de_cache,1,165.7683,Terrorist,Terrorist,5,0,USP,Pistol,300
1344,de_inferno,2,165.7728,CounterTerrorist,Terrorist,19,5,UMP,SMG,600
12203,de_dust2,1,165.8902,CounterTerrorist,Terrorist,17,8,USP,Pistol,300
3539,de_cache,1,166.0076,Terrorist,CounterTerrorist,17,0,Glock,Pistol,300
26559,de_mirage,1,166.0182,Terrorist,CounterTerrorist,18,0,Glock,Pistol,300
19,de_dust2,1,166.0336,CounterTerrorist,Terrorist,35,0,P2000,Pistol,300
12204,de_dust2,1,166.0777,CounterTerrorist,Terrorist,16,10,USP,Pistol,300
44820,de_mirage,1,166.0804,Terrorist,CounterTerrorist,88,0,Glock,Pistol,300
12862,cs_agency,1,166.1462,CounterTerrorist,Terrorist,18,8,USP,Pistol,300
3540,de_cache,1,166.1639,Terrorist,CounterTerrorist,13,7,Glock,Pistol,300
5397,de_mirage,1,166.2174,Terrorist,CounterTerrorist,89,0,Glock,Pistol,300
3541,de_cache,1,166.2889,Terrorist,CounterTerrorist,10,6,Glock,Pistol,300
20,de_dust2,1,166.3149,CounterTerrorist,Terrorist,29,0,P2000,Pistol,300
25599,de_overpass,1,166.3419,CounterTerrorist,Terrorist,100,0,USP,Pistol,300
12863,cs_agency,1,166.3652,CounterTerrorist,Terrorist,14,7,USP,Pistol,300
1345,de_inferno,2,166.3667,Terrorist,CounterTerrorist,14,8,Glock,Pistol,300
49579,de_dust2,1,166.5454,CounterTerrorist,Terrorist,20,0,FiveSeven,Pistol,300
3542,de_cache,1,166.6016,Terrorist,CounterTerrorist,13,7,Glock,Pistol,300
49580,de_dust2,1,166.7017,CounterTerrorist,Terrorist,34,0,FiveSeven,Pistol,300
25600,de_overpass,1,166.7796,Terrorist,CounterTerrorist,10,5,Glock,Pistol,300
47921,de_cache,1,166.7941,Terrorist,CounterTerrorist,8,4,Glock,Pistol,300
49581,de_dust2,1,166.8579,CounterTerrorist,Terrorist,17,0,FiveSeven,Pistol,300
22684,de_cache,1,166.8848,CounterTerrorist,Terrorist,100,0,USP,Pistol,300
43247,de_dust2,1,166.9196,Terrorist,CounterTerrorist,77,0,Glock,Pistol,300
49582,de_dust2,1,167.0142,Terrorist,CounterTerrorist,32,0,USP,Pistol,300
47922,de_cache,1,167.0442,CounterTerrorist,Terrorist,20,10,USP,Pistol,300
3543,de_cache,1,167.0705,Terrorist,CounterTerrorist,13,7,Glock,Pistol,300
34697,de_inferno,1,167.0759,CounterTerrorist,Terrorist,14,7,USP,Pistol,300
26560,de_mirage,1,167.0808,CounterTerrorist,Terrorist,15,7,USP,Pistol,300
16007,de_mirage,1,167.1001,CounterTerrorist,Terrorist,34,0,P250,Pistol,300
38663,de_dust2,1,167.1593,Terrorist,CounterTerrorist,31,0,USP,Pistol,300
49583,de_dust2,1,167.2017,Terrorist,CounterTerrorist,32,0,USP,Pistol,300
48747,de_austria,1,167.2175,CounterTerrorist,Terrorist,32,0,USP,Pistol,300
3544,de_cache,1,167.2268,Terrorist,CounterTerrorist,10,6,Glock,Pistol,300
47923,de_cache,1,167.2318,CounterTerrorist,Terrorist,16,10,USP,Pistol,300
26561,de_mirage,1,167.2371,CounterTerrorist,Terrorist,15,7,USP,Pistol,300
3545,de_cache,1,167.2894,CounterTerrorist,Terrorist,29,0,USP,Pistol,300
12864,cs_agency,1,167.4288,CounterTerrorist,Terrorist,1,0,USP,Pistol,300
45690,de_dust2,1,167.4851,Terrorist,CounterTerrorist,24,3,P250,Pistol,300
24884,de_inferno,1,167.5231,CounterTerrorist,Terrorist,23,0,USP,Pistol,300
34698,de_inferno,1,167.576,CounterTerrorist,Terrorist,12,0,USP,Pistol,300
30971,de_dust2,1,167.5894,Terrorist,CounterTerrorist,65,0,P2000,Pistol,300
3546,de_cache,1,167.6958,CounterTerrorist,Terrorist,29,0,USP,Pistol,300
49584,de_dust2,1,167.7643,Terrorist,CounterTerrorist,8,0,Glock,Pistol,300
19748,de_overpass,1,167.7733,CounterTerrorist,Terrorist,19,0,USP,Pistol,300
21,de_dust2,1,167.8465,Terrorist,Terrorist,36,0,HE,Grenade,300
3547,de_cache,1,167.8521,Terrorist,CounterTerrorist,10,6,Glock,Pistol,300
45691,de_dust2,1,167.8914,CounterTerrorist,Terrorist,29,0,FiveSeven,Pistol,300
45692,de_dust2,1,167.8914,Terrorist,CounterTerrorist,24,3,P250,Pistol,300
48748,de_austria,1,167.9368,CounterTerrorist,Terrorist,33,0,P2000,Pistol,300
38664,de_dust2,1,168.0345,CounterTerrorist,Terrorist,19,9,USP,Pistol,300
45693,de_dust2,1,168.0476,Terrorist,CounterTerrorist,30,4,P250,Pistol,300
3548,de_cache,1,168.0709,Terrorist,CounterTerrorist,24,0,Glock,Pistol,300
25601,de_overpass,1,168.0928,CounterTerrorist,Terrorist,14,7,USP,Pistol,300
3549,de_cache,1,168.2898,CounterTerrorist,Terrorist,42,0,USP,Pistol,300
41410,de_mirage,1,168.3133,Terrorist,CounterTerrorist,18,0,USP,Pistol,300
16008,de_mirage,1,168.4141,CounterTerrorist,Terrorist,28,0,USP,Pistol,300
25602,de_overpass,1,168.468,CounterTerrorist,Terrorist,14,7,USP,Pistol,300
12205,de_dust2,1,168.5155,Terrorist,CounterTerrorist,12,7,Glock,Pistol,300
45694,de_dust2,1,168.5164,Terrorist,CounterTerrorist,22,3,P250,Pistol,300
9292,de_mirage,1,168.6101,CounterTerrorist,Terrorist,71,0,USP,Pistol,300
38665,de_dust2,1,168.6909,Terrorist,CounterTerrorist,28,0,Glock,Pistol,300
12206,de_dust2,1,168.7342,Terrorist,CounterTerrorist,73,0,Glock,Pistol,300
48749,de_austria,1,168.7499,CounterTerrorist,Terrorist,35,0,P2000,Pistol,300
22685,de_cache,1,168.7919,Terrorist,CounterTerrorist,95,0,Glock,Pistol,300
22686,de_cache,1,168.9795,Terrorist,CounterTerrorist,5,7,USP,Pistol,300
25603,de_overpass,1,169.1872,CounterTerrorist,CounterTerrorist,10,0,USP,Pistol,300
25604,de_overpass,1,169.2184,CounterTerrorist,Terrorist,72,0,USP,Pistol,300
19749,de_overpass,1,169.3366,CounterTerrorist,Terrorist,16,8,USP,Pistol,300
18873,de_cache,1,169.3474,Terrorist,CounterTerrorist,21,0,Glock,Pistol,300
31502,de_dust2,1,169.4534,CounterTerrorist,Terrorist,15,0,USP,Pistol,300
19750,de_overpass,1,169.4617,Terrorist,CounterTerrorist,12,6,Glock,Pistol,300
12865,cs_agency,1,169.4622,Terrorist,CounterTerrorist,90,0,USP,Pistol,300
19751,de_overpass,1,169.618,Terrorist,CounterTerrorist,12,6,Glock,Pistol,300
30514,de_mirage,1,169.6188,Terrorist,CounterTerrorist,23,0,Glock,Pistol,300
37859,de_train,1,169.6362,Terrorist,CounterTerrorist,23,0,Glock,Pistol,300
19752,de_overpass,1,169.6805,CounterTerrorist,Terrorist,16,8,USP,Pistol,300
27954,de_dust2,1,169.6852,Terrorist,CounterTerrorist,29,0,USP,Pistol,300
48750,de_austria,1,169.6881,CounterTerrorist,Terrorist,28,0,USP,Pistol,300
39887,de_overpass,1,169.7413,CounterTerrorist,Terrorist,15,7,USP,Pistol,300
18874,de_cache,1,169.7538,Terrorist,CounterTerrorist,25,0,Glock,Pistol,300
31503,de_dust2,1,169.7659,CounterTerrorist,Terrorist,67,0,USP,Pistol,300
19753,de_overpass,1,169.7743,Terrorist,CounterTerrorist,10,0,Glock,Pistol,300
22090,de_dust2,1,169.8798,CounterTerrorist,Terrorist,100,0,USP,Pistol,300
30515,de_mirage,1,169.994,CounterTerrorist,Terrorist,19,9,USP,Pistol,300
31504,de_dust2,1,170.1409,CounterTerrorist,Terrorist,18,0,USP,Pistol,300
5398,de_mirage,1,170.2181,Terrorist,CounterTerrorist,2,5,Glock,Pistol,300
37860,de_train,1,170.418,Terrorist,CounterTerrorist,17,0,Glock,Pistol,300
6531,de_inferno,1,170.6288,Terrorist,CounterTerrorist,8,7,Glock,Pistol,300
18875,de_cache,1,170.6291,Terrorist,CounterTerrorist,2,0,Glock,Pistol,300
38666,de_dust2,1,170.66,Terrorist,CounterTerrorist,52,0,Glock,Pistol,300
26562,de_mirage,1,170.8938,CounterTerrorist,Terrorist,33,1,FiveSeven,Pistol,300
13747,de_cache,1,170.9832,CounterTerrorist,Terrorist,16,8,USP,Pistol,300
30972,de_dust2,1,170.9962,Terrorist,CounterTerrorist,35,0,P2000,Pistol,300
3550,de_cache,1,171.0722,Terrorist,CounterTerrorist,90,0,Glock,Pistol,300
27955,de_dust2,1,171.123,CounterTerrorist,Terrorist,20,0,Tec9,Pistol,300
15403,de_mirage,1,171.2781,CounterTerrorist,Terrorist,26,1,FiveSeven,Pistol,300
47052,de_overpass,1,171.381,CounterTerrorist,CounterTerrorist,8,0,Glock,Pistol,300
37861,de_train,1,171.3876,Terrorist,Terrorist,4,2,Glock,Pistol,300
16009,de_mirage,1,171.4176,CounterTerrorist,Terrorist,12,0,P250,Pistol,300
1346,de_inferno,2,171.5559,Terrorist,CounterTerrorist,15,8,Glock,Pistol,300
26563,de_mirage,1,171.5813,CounterTerrorist,Terrorist,12,0,USP,Pistol,300
1347,de_inferno,2,171.6184,Terrorist,CounterTerrorist,23,3,P250,Pistol,300
1348,de_inferno,2,171.6184,CounterTerrorist,Terrorist,39,0,UMP,SMG,600
37862,de_train,1,171.7003,Terrorist,CounterTerrorist,35,0,Knife,Equipment,1500
45695,de_dust2,1,171.7042,CounterTerrorist,Terrorist,27,0,FiveSeven,Pistol,300
1349,de_inferno,2,171.7122,CounterTerrorist,Terrorist,31,0,UMP,SMG,600
30973,de_dust2,1,171.8089,CounterTerrorist,Terrorist,24,0,CZ,Pistol,100
48751,de_austria,1,171.846,Terrorist,CounterTerrorist,25,0,Glock,Pistol,300
1350,de_inferno,2,171.8998,CounterTerrorist,Terrorist,30,0,UMP,SMG,600
37863,de_train,1,171.9505,Terrorist,Terrorist,3,2,Glock,Pistol,300
45696,de_dust2,1,171.9855,CounterTerrorist,Terrorist,44,0,FiveSeven,Pistol,300
17872,de_overpass,1,172.0171,CounterTerrorist,Terrorist,15,7,USP,Pistol,300
1351,de_inferno,2,172.1498,Terrorist,CounterTerrorist,23,3,P250,Pistol,300
30974,de_dust2,1,172.1526,CounterTerrorist,Terrorist,60,0,CZ,Pistol,100
33202,de_dust2,1,172.1532,Terrorist,CounterTerrorist,19,1,Tec9,Pistol,300
13748,de_cache,1,172.2336,CounterTerrorist,Terrorist,16,8,USP,Pistol,300
15404,de_mirage,1,172.247,CounterTerrorist,Terrorist,22,0,FiveSeven,Pistol,300
13749,de_cache,1,172.2648,Terrorist,CounterTerrorist,16,8,USP,Pistol,300
1352,de_inferno,2,172.3062,Terrorist,CounterTerrorist,28,4,P250,Pistol,300
39888,de_overpass,1,172.3676,CounterTerrorist,Terrorist,15,7,USP,Pistol,300
38667,de_dust2,1,172.3791,CounterTerrorist,Terrorist,16,8,USP,Pistol,300
38668,de_dust2,1,172.3791,CounterTerrorist,Terrorist,52,0,USP,Pistol,300
26564,de_mirage,1,172.3939,CounterTerrorist,Terrorist,21,0,FiveSeven,Pistol,300
22091,de_dust2,1,172.5077,Terrorist,CounterTerrorist,15,7,USP,Pistol,300
43248,de_dust2,1,172.5763,CounterTerrorist,Terrorist,16,7,P2000,Pistol,300
13750,de_cache,1,172.5774,CounterTerrorist,Terrorist,68,0,USP,Pistol,300
38669,de_dust2,1,172.5979,CounterTerrorist,Terrorist,16,8,USP,Pistol,300
6532,de_inferno,1,172.598,CounterTerrorist,Terrorist,15,7,USP,Pistol,300
43249,de_dust2,1,172.7325,CounterTerrorist,Terrorist,16,7,P2000,Pistol,300
26565,de_mirage,1,172.7377,CounterTerrorist,Terrorist,26,1,FiveSeven,Pistol,300
26566,de_mirage,1,172.7377,Terrorist,CounterTerrorist,33,0,Glock,Pistol,300
39889,de_overpass,1,172.7428,CounterTerrorist,Terrorist,15,7,USP,Pistol,300
15405,de_mirage,1,172.7471,CounterTerrorist,Terrorist,18,1,FiveSeven,Pistol,300
